Average Temperature (°C),Annual Rainfall (mm),Vegetation Density (% coverage),Predator Presence (0 or 1),Human Disturbance Index,Altitude (meters),Water Source Availability (0 or 1),Habitat Suitability
25.075138751435485,920.0346531426947,93.7526268916703,0,0.12038296477461974,673.4788985995951,1,1
15.413255569948506,1675.4765838165292,80.09735360858039,0,0.14357746344859523,172.63962713784167,1,1
17.64436797313241,1135.301495287995,91.92776641951815,1,0.6610270582343671,1004.6746662799115,1,0
26.681389446237812,918.1318849562751,52.37536193113374,1,0.6614408384507747,381.9570775599021,0,0
21.314853194236512,788.7776861625827,56.677652820579794,0,0.8479241622784109,475.9005172201281,0,0
30.283624556402092,623.942317886243,72.95985272979595,1,0.7518263884262533,128.8133425623127,1,0
29.834035521252723,794.9561828525134,73.6538163108085,1,0.44968967336933974,597.257460948179,1,1
28.595843331777186,1022.9883543518264,63.718988660863864,1,0.6128553615653188,278.7311685845782,1,0
34.09885893656299,1285.4657303189538,58.046049390656734,1,0.6882846703680079,520.3311523132058,1,0
24.584553361284083,1224.3378284775838,99.03262181260865,1,0.5127364702852252,391.1451134150924,0,0
28.244409629519197,1045.8189663292758,87.47865382824071,1,0.47565098445163667,284.4512130139313,0,0
22.077995117019846,935.366466859503,60.44861385216316,1,0.6450974456426533,339.12769964747656,1,0
37.26184956434362,1053.7624712824309,80.9104734067698,1,0.5574745489756537,545.1576068171042,0,0
34.918168262180096,896.2724005030848,48.869318527672164,1,0.6439423053359103,243.70180542623513,1,0
25.05940217258896,1343.672799152775,37.011852836613095,1,0.6128547739633639,350.23766579528456,1,0
26.93293114952596,962.161963744984,54.670171788691846,0,0.7191965605136547,632.6546762528956,1,0
31.796487996824027,982.7324283506546,58.2080960086376,0,0.6428035087828761,1020.4959749748626,1,0
24.264302475929465,556.8355149958663,31.157598719246955,1,0.5197424864372673,595.5177639106009,1,0
21.716879646001477,960.9130306954472,87.03544011451272,1,0.6817968112843865,316.5476715645425,0,0
29.369948755034414,1167.2968275929882,55.14353816724271,1,0.44948196518542805,426.5771659855378,1,1
25.39219623041835,786.455484592291,70.6292716046103,0,0.24167122597260104,506.31780123051567,1,1
25.914972248226302,849.8559331014375,35.17742310896692,0,0.0014182201339154599,430.11500987285854,1,0
20.828643284660174,1158.542203546733,42.24977801254088,1,0.5599641471458432,680.6116333473866,1,0
16.41163925818302,704.6685552963893,92.2785607729292,0,0.590655226608641,543.4946966028449,1,0
26.180712049395506,1211.5602015083837,72.60812695179605,0,0.9720489647757143,681.570476981974,1,0
29.524810207471,893.5712219653796,96.51988351193398,1,0.36147833409427554,437.11124194047414,1,1
23.87096625461979,922.2863559017594,99.91250240739218,0,0.39413324282831175,765.1000439442514,1,1
32.182147597794334,775.2243189748812,56.03020807331661,1,0.20179958134219023,466.7028831436908,1,0
21.480418372922276,1075.6092520855766,50.91621448582922,1,0.07053429523732191,305.76202617240165,1,1
19.7264777251704,1491.974397005876,90.08492386113677,0,0.7728044928617406,935.4640762084442,0,0
24.663848464019345,1156.2994478921264,99.9027998926218,1,0.24968106433932502,135.00445060777662,1,1
24.587037123243547,827.1429476118929,74.074886396272,1,0.6089048610300379,352.2522549390145,0,0
28.849843656676114,1227.1241170982953,85.65985057580656,1,0.6877730355454815,374.5944296339211,1,0
21.125185879680075,936.6640908131501,84.72221011706921,1,0.4712366872916477,1001.6612546113126,1,1
31.840471184074488,1274.896996285512,54.87377957536829,1,0.8763521130271916,861.3717768293023,1,0
34.834584812541266,1161.3352804328727,70.19892661799611,1,0.44379484097972877,798.7856287284395,0,0
24.80427986515829,411.3716869056534,88.31398588849495,1,0.2849086230417651,433.86826752473365,1,1
31.248552100921593,799.1840734089945,78.16797133827387,1,0.8960155229616223,985.235600768355,1,0
19.7175146468737,1188.877044567078,31.481466978742677,0,0.8615642842499565,573.6704007681942,0,0
30.37610770590958,1030.3314544290035,53.56939682282734,0,0.164039947076413,695.4526740606244,1,0
30.236382042797313,795.24881045843,40.113298761622374,0,0.02596101835392095,535.9390762212414,0,0
29.317186400949392,873.2820969012374,46.308054845462735,1,0.08998555634962069,490.1066857353497,1,0
24.92218455564853,618.752675982124,93.3842634243928,0,0.28654739855381706,449.64426521472416,0,0
10.228755293789844,982.3253424947208,32.58253022375377,1,0.9722598017417107,458.07200131616753,1,0
21.791364281739355,1442.1379452031529,45.38604983733466,1,0.558516153160825,621.6983297356157,1,0
21.870419911576988,1160.9866781464652,51.6698546566762,0,0.3732617320292688,573.4399597550776,1,1
20.10872530969761,1438.0834002376846,73.18188503764765,1,0.8887160946127464,493.70572595926325,1,0
25.61121502273533,1176.479417957996,67.38711830601059,1,0.45313633147849963,801.9047985397708,1,1
22.905182772393825,1205.4958686705384,45.278863799737024,0,0.3152386284010211,-93.35061374814609,0,0
20.87693995117489,1394.8157375490048,41.49687470562081,1,0.9412195287456574,601.977449584239,1,0
19.7059992587609,1075.4526518684452,46.57586242172832,1,0.849517666192678,643.5477413317958,1,0
21.422435072573855,962.5545356986239,65.17707386911589,1,0.843668375419441,729.3925736510339,1,0
30.60749605924964,1206.5315033244024,48.98244499978424,0,0.5122847430502131,487.0257117893278,1,0
21.69487472686253,1290.768047424377,96.33217511254055,1,0.789438398815455,541.5840134767915,1,0
22.425306467833636,904.0070714575583,62.470565500019326,1,0.17935335926455187,697.1896766629443,1,1
22.71651192488377,855.6861835319942,34.11572115812459,1,0.5732229575562436,798.233280856036,1,0
26.694967569047098,1027.771206486176,81.04864840856433,0,0.9838459228475457,439.89280296424636,0,0
27.281247442642663,1166.2997733863324,53.019170174629274,1,0.29095843051796166,553.3951566255121,1,1
9.77671730378419,1159.6182097323124,75.74422524407733,1,0.7943523292476752,835.7147928697515,1,0
30.10817606913804,715.1664799624803,49.57160593662624,1,0.49047840720806724,75.19458482422976,0,0
32.18184017121877,1382.3212134126643,69.95206192133239,1,0.03980568322208733,361.99748003708294,1,0
19.749067313191652,871.7670141206299,84.05067533652252,1,0.7630193978156674,793.1671957205926,1,0
20.13850877632583,946.9870006222841,94.96061192421878,1,0.1685691443921128,718.5075667216606,1,1
22.74873306110864,819.469128002436,48.27890011031539,1,0.6314735671327502,604.4890421853388,1,0
21.219979902716975,1539.6657671874175,53.43998656992868,1,0.0856641940469729,410.28062537817596,0,0
26.11963436973303,1048.4141340575934,62.49864942001578,0,0.9468673974959648,323.6363002029161,1,0
15.267373568205679,829.8049838636871,94.90223864151922,1,0.2917238871803609,381.75687615152526,1,1
19.4103619598163,1172.7847099924893,93.09707997674599,1,0.2264646916773949,809.6016441637385,1,1
32.69598600087454,1153.8271558620065,36.291479607044664,0,0.1291364040663343,374.31146216893075,1,0
20.35890016325991,962.4545952840232,39.235087802766756,1,0.9460021933390478,520.2845928479315,1,0
31.217141390514627,1168.1213425566766,64.68564241314468,0,0.7119037424413052,349.2584710276508,1,0
26.776690977950686,834.9416078338271,37.463349096379645,1,0.7416608887180887,668.5548060198054,1,0
15.953661427058709,901.4163450101496,54.19066113440883,1,0.4994045613802446,392.25474393071175,1,1
28.17664597608103,597.9566690867874,40.386976475223435,0,0.4747277852704834,480.48122196911714,1,0
24.411663489035732,735.2097831560875,74.522824859232,1,0.11002124299147664,163.32357339143488,1,1
22.722664718751297,1361.526161134137,96.46468022174132,0,0.5598410955839918,177.32635275901202,1,0
26.22478546586002,1328.2857255444628,99.7713639206067,1,0.24691649510879043,501.53463866430127,0,0
27.373167427833963,1013.1577297297925,56.26687927478404,1,0.9771453328004058,234.9685689604476,1,0
28.5379591098731,1332.5862894379675,71.93088459802286,1,0.7965809400151473,921.0173278669005,1,0
30.89126423774001,967.985102678339,89.9387357466857,0,0.4129920601928876,87.69537757755012,1,0
27.040679563891782,951.3179394864184,38.22234509574688,0,0.15134125869153303,339.96494026717914,1,0
18.121829556068192,1011.3021296931113,78.26950877363754,1,0.785331691138784,503.3401734535101,1,0
22.631772711744045,975.0156809352869,58.61905632075478,1,0.12205376708131599,426.9734124408431,1,1
39.715241676343105,956.9607352879639,44.430231219611485,0,0.1893337534970705,279.17090866721617,0,0
28.622455301908637,1228.6796214299106,58.19275331232094,0,0.21152051774422742,308.4144321009464,0,0
36.846436504057486,1030.0271307912406,35.31722008754418,0,0.5568906382730944,301.8691845001523,1,0
31.977170410995924,1142.4963528867609,78.6785004012514,1,0.7870566539903663,442.6556610359874,1,0
26.209010357778745,1206.2761050554661,47.69198681239172,1,0.3143148787246922,890.3858179034847,1,0
26.50703534890559,1077.6371591309467,51.798395153141456,0,0.08466981427528941,515.587459311642,1,1
24.81709980061577,805.9457348183522,38.47569087690239,1,0.4645384635244192,736.5800978775048,1,0
16.3109769207675,729.4268222071922,90.52613797229242,0,0.7481102411599355,601.3952691656283,1,0
25.090236262341122,1029.756126961461,64.54109954979171,1,0.2216638430873883,722.7724795964441,1,1
31.053372762710985,965.7487390350132,70.05028144504803,1,0.21992454803937422,-59.99286051871718,1,0
22.00180002589398,1017.4782857840244,69.86028781663983,1,0.9472270273467108,439.1083957703541,1,0
27.05976499530905,996.7891921502828,58.73451801789392,1,0.9541537271191779,761.4270846301428,1,0
29.257955229465985,1516.7147320333133,43.47709408066976,1,0.9904657320615764,385.65283545013324,1,0
20.451597803437622,733.9547488717324,82.159292394888,1,0.8076596015747801,852.4946329739224,1,0
22.743485678281676,602.0107460357751,38.893938575037204,1,0.18818416916794556,796.7780307535522,1,0
19.910442547614203,1066.475366703922,37.27116531951673,1,0.21198152079926136,406.1738567745075,1,0
20.889171966552965,924.7154890823609,79.71015263175524,0,0.340225241522392,399.36729619072867,1,1
18.561973581734694,1063.2135739459902,44.61859143163887,1,0.31813253133349084,297.27883152910624,0,0
20.497757693109868,1116.7766044568002,51.47409259469826,1,0.9565277490780091,374.08115362724044,1,0
32.09727840398919,1256.8209390357795,63.26592269012182,0,0.7890739828816936,253.48218716621696,1,0
20.422614854548538,698.5548359232123,61.454592171068235,0,0.7240087921615539,585.7622360866011,1,0
25.63229609530345,888.6564204285673,79.60053875454994,1,0.18596322405813182,208.79070133071332,1,1
22.485656231645223,1085.7522517761527,73.64022554103528,0,0.9095255593623296,620.7466032380444,0,0
30.894329685184694,1154.0927191374453,75.1077313597306,1,0.8278703795061738,625.6157393800497,0,0
31.555811483018083,1438.689910057677,79.983803145882,1,0.1636418413279237,167.75911896321549,1,0
29.320349910694734,1191.1407942227734,50.48289091964257,1,0.8711703319609725,809.9637212656679,0,0
26.530672765513778,988.6422808227446,52.563331826033156,1,0.2722475363704713,602.7218588830444,1,1
23.84470231579551,821.9128494114677,60.659842352688784,1,0.08086974583210604,649.9396042889738,1,1
19.040626479043752,887.1420294561962,51.52235211234682,1,0.65682230651421,348.26695969144555,1,0
34.71764440561098,881.4594354085787,98.94565082796043,0,0.6538046593843306,624.4758236946237,0,0
21.20163491123723,1131.0467257027522,86.98363484950008,1,0.09493200956561809,725.2786899444131,1,1
28.318231735164208,1051.399489117166,41.52582817792207,0,0.3188518089365824,480.2783201990645,1,0
30.297827863116986,735.2700858315642,30.391590911730866,0,0.9928144622555386,900.3844918496723,0,0
22.22359751547335,912.8197061819134,32.99482877730875,1,0.6784266670087369,508.81292698258756,1,0
30.19006263657981,1175.509510690284,47.08444157300477,0,0.7300751666033292,728.1571600904949,1,0
28.821066016694278,1070.3324709948117,38.000390008579956,1,0.21291728560430567,558.601761451731,1,0
33.63981917690883,1113.7289232025541,67.33366804248004,0,0.07878207100391432,617.1043065713735,1,0
22.653267667866444,1076.5843420114527,90.0596655909151,0,0.27690168974093765,165.73354647304558,1,1
18.570679913601424,1325.286146921772,81.57251546392592,0,0.24889838519319196,574.2107476430726,1,1
22.472551222777444,1047.208612764874,45.09263441575333,0,0.2345441007480531,353.0049797485468,1,0
26.044267712671658,922.7954404258604,57.95094792180501,1,0.19275432188703956,330.72033884446245,1,1
25.29106363542528,816.8489917732879,65.55259466718942,1,0.5747556906554043,848.8206368931957,1,0
23.032810518627247,1049.9218916419425,86.71440946523349,1,0.32810347584182176,457.24595038753023,1,1
15.454012705113785,511.8591970449832,88.73851221743153,1,0.8203450150475304,299.3396338049007,1,0
27.352414980645534,963.1421996334576,93.68028183354431,0,0.183947417847384,428.1736743782251,0,0
34.861722395411,958.8320280157312,65.64716753520126,1,0.4646270708685445,239.90995421561723,1,0
27.321256190615017,727.1058292765438,78.5992322505104,0,0.013657836426079983,786.776893639254,1,1
28.04567759526757,814.3468322688009,37.8260259863756,1,0.48168232245519205,360.86385116669703,1,0
27.86222653077551,1161.9315060296483,69.57022719677875,1,0.05583822087647439,605.8599867887339,1,1
26.985233349412,1046.1423498149925,47.40842666297946,1,0.9777235118726436,771.221342842065,1,0
29.658329834340474,1020.3576667414656,60.22018195186278,1,0.7905921286504128,399.96946375705414,1,0
26.97686840592833,1061.2695067864045,74.38353558147035,1,0.4901114766364554,606.4044864545572,1,1
23.43661415173362,1018.5255175897847,47.98901564976468,1,0.08658735817935026,293.982789019114,1,0
21.02005544995623,1248.5725125716629,33.65295404577328,1,0.5924454407904143,989.1539138227367,1,0
23.755131723596623,1024.6858363407298,30.716369948613025,0,0.7587637507018775,687.2760269233245,1,0
26.570647482253328,708.3573772362499,31.55116748811651,1,0.1907172530047453,461.4787122478388,1,0
23.41958519438513,1326.025992974882,30.584481625963875,1,0.5682083407874908,345.43325382220723,1,0
26.57169341565715,1074.068053465769,37.72485395905128,1,0.814210898382868,477.20068943207474,1,0
27.195750668502086,882.1492538409865,46.76421001990909,0,0.7682477776463164,432.00325552969616,1,0
29.16589715635091,749.3196563409963,45.48550599276094,1,0.8029920178671529,890.5889107999013,1,0
31.413974844194904,1079.182844191609,99.07576159259277,1,0.8793234248697198,254.89305555701955,1,0
25.390037092394287,976.5655990051249,51.42042736462602,1,0.9376821021594702,526.9602846580407,1,0
18.461117174261695,1314.8293572064817,38.919454835157936,0,0.40552115520353593,496.332386673258,0,0
23.274479515904048,930.8185438666344,68.18937809174307,1,0.5687691025228773,476.5179399310261,1,0
25.220312837032996,832.5238420635067,90.05702187782558,1,0.7906595260456108,478.2766690123315,0,0
15.821156219114549,1179.1592436471856,77.46422637513726,1,0.6971398139457832,476.7858379759033,1,0
31.94332260051241,1185.0563785433662,50.72574623948152,1,0.9955202282643788,674.61321326642,1,0
25.711889562552333,1033.7302735220392,69.31313118540186,1,0.01367765110464414,621.796889298487,1,1
26.906764172901426,1135.2714095349816,80.03991819402864,0,0.3551332153157907,583.7823222745573,1,1
31.82763231263133,992.4625758515524,80.96731446574196,0,0.28102792627020245,-106.79787242905377,0,0
21.849285849288265,1046.7730202018495,76.65769187083822,1,0.2623158501655346,559.9589748326327,1,1
27.87020965442015,1232.9981765127845,90.95672973429326,1,0.22252978249888578,168.8721279659835,1,1
24.45067938449032,1125.0636668043005,90.9073820840873,0,0.7091238408152291,629.2640326271651,1,0
24.079565664920402,966.145112333475,70.52555915849024,1,0.08475947327532185,794.899473514103,1,1
21.139038060978102,1270.4725091852301,60.08994583778486,1,0.7416088339433383,314.7521774822898,1,0
33.32801606843264,527.0289254416975,74.90992068955698,1,0.6934258420162734,447.64385553145866,1,0
23.122499799622144,1410.4146622843868,87.27484009593242,0,0.2508041325008964,380.1288589894006,1,1
28.49732123447851,658.808181021853,30.39564733888293,0,0.25283378316516125,747.0863551513602,1,0
15.624963062640319,874.5814350455408,99.43979063103957,1,0.6288605853445022,519.0055770544146,1,0
30.899942648448935,991.8164929609862,42.802564063043945,1,0.7621711054836778,845.6658761132667,1,0
30.261055779785295,970.7038658543677,62.91742899619833,1,0.8764856130873655,582.7508405894775,1,0
25.487170551486514,1201.2822080053108,91.04208143900067,1,0.8521395638544758,548.4900361271639,0,0
23.865287669310376,788.4326762779531,45.752827933093954,1,0.9648829941638531,513.6413565205672,1,0
27.00000002806783,1052.1533634966127,63.37566567302682,1,0.5813848953365112,663.5984198514674,0,0
36.44395330440145,884.3575803560492,39.28075261268254,1,0.9086555613403596,152.46276035093132,0,0
16.183816505482575,1059.0281958674834,57.65534277717348,1,0.8085132732604108,517.0687911041019,1,0
28.91013693787064,987.0455480404247,42.39948183551017,1,0.8946676243140136,485.990711254407,0,0
20.441913489230487,1018.5871305365956,55.45394241398099,0,0.011626601285366633,645.0837654315533,1,1
24.900408018501345,890.0150335071309,56.14249517549054,1,0.965902991865811,462.4596788251926,0,0
23.760599404606683,897.9872099807835,99.52195527188329,0,0.4735301628464783,292.253113167466,1,1
22.858408711011222,1057.4545028054854,99.63691205126406,1,0.7981829895748429,501.47013498393983,0,0
24.947674354736353,1188.743101151209,38.03503950624287,1,0.12720411933778086,283.43189422633134,0,0
19.32914427361105,880.3441331604305,80.81781455298432,0,0.3959410958139741,114.94755748250293,1,1
30.145902180639837,826.246491085418,33.62218357683708,1,0.2714606630209909,645.4244962970986,1,0
16.029282444007,1122.6920331343674,32.113441073603205,1,0.291658770500937,615.8123145389341,1,0
27.69882256414171,993.4992213884622,37.3733725971475,1,0.12325561995088175,593.4181887987149,1,0
23.367320737327145,1166.0996267971905,97.58399599055538,0,0.805763832543007,760.5856843891622,1,0
19.14537553096273,818.8405573257705,95.86044835262882,1,0.00924231458107816,366.99362193921496,0,0
26.011916852993476,644.1122149153139,43.57494741964763,0,0.3125054569852025,213.777171445749,1,0
17.21524456646761,893.3991836347332,41.31706348875981,0,0.17441054321641503,485.9940446383911,0,0
25.198569108598175,846.7294781469968,46.837456056116295,0,0.5890389406083405,430.4999400588179,1,0
17.885615460942226,984.24231998394,66.08828958525996,0,0.25425240261454385,331.5408566459863,0,0
27.306360421589154,872.6309571459221,69.8793242424787,1,0.25899845452809966,484.0301693024408,1,1
20.378213331848123,1148.20339026729,45.51154013076132,1,0.4883381439953187,377.6789707590831,1,0
22.745029914853454,942.3699475154967,82.96359516629616,1,0.6526890393409257,132.79894332863375,1,0
26.46974693971581,1030.0948997547803,51.66872185818555,1,0.12130470456516362,411.76466184124797,1,1
21.13728944078882,1031.5269116881889,94.54919278705873,0,0.17551145246549615,272.7249666592285,1,1
24.710180001658486,1038.9910184824375,75.97058945197114,1,0.2471747445945176,546.3296143221845,1,1
17.43084749377573,995.1741779090053,60.54458360125282,0,0.9737482141179605,368.793048351869,1,0
28.15437801798078,1102.1201380820628,85.29384011919917,1,0.39715249994292035,722.3262948282103,1,1
33.82456902775385,840.8689732348384,87.25402382326654,1,0.5989900906310265,820.7732134535731,1,0
38.96104433954981,1279.8835853307767,50.333712392626055,0,0.24154281271597788,635.8762746023813,1,0
25.455840733332195,952.692523326293,53.780018068525905,1,0.4904595251574879,189.79476360333598,1,1
28.941020703985934,737.6901724202637,95.51686076100223,0,0.07411917438595805,801.0391997758079,1,1
16.096871635462556,1037.6146713983546,41.531872685429036,1,0.03474214592232694,815.144090074753,1,0
32.51367163152794,829.763903510503,32.950529187405394,0,0.4687335268214602,503.75810226158814,1,0
28.881142523620532,1133.066906901775,61.783872582668444,1,0.39865928751841206,764.5852320671064,1,1
22.580332775243836,1441.9211152084754,86.08469301705402,0,0.13688031969182768,389.6649723906644,1,1
31.185904001445046,842.6855816884299,84.01676744175221,1,0.6876014289207337,126.7508130300821,1,0
23.727619616773293,1066.4744666447968,94.36714402389828,1,0.9929034908992644,347.9431122756813,1,0
22.70987408492722,648.8988822590745,67.32404650583283,1,0.39564682119671246,845.8601732089512,1,1
27.376674627137458,1090.7810458882695,37.00452700965733,1,0.6245586359173945,201.7840152777053,1,0
19.683227500848407,822.857240040062,71.20822820352112,1,0.9629759423644857,499.9042563862989,1,0
30.10812382199974,875.0330763131035,84.4876930047248,1,0.8315349724468752,506.82877866804245,0,0
19.720050940365784,779.7427020320345,36.53296841888785,0,0.46355222330268575,397.40515120643767,1,0
19.74972605088407,1146.430245210947,42.08601807683128,0,0.7374894844599194,411.295680032577,0,0
20.451551057958326,1201.4608714946526,30.860346280896962,1,0.12813504025052402,514.4498268472405,1,0
28.79750018758061,1004.6770429317015,71.55568056127672,1,0.5121038554637992,387.56753161305454,1,0
21.91612319240146,827.1146589328561,92.0714074362133,1,0.27906027717993653,215.5883005664138,1,1
18.260021078164158,1317.9046072207725,76.94643212014697,0,0.1611636878961611,543.0063885886912,1,1
21.97160000032101,849.9179744490688,98.74280613136874,1,0.42628090625453485,714.6733164889945,0,0
24.839788146597567,567.5935400145122,34.41235567498331,0,0.13101455443361443,673.9145037306843,0,0
19.095137581678074,1091.6778019914136,93.21007596060474,1,0.6989851081744856,338.0529065220377,1,0
19.24159445482828,779.0450652716967,86.98478011706766,1,0.4562400440533355,249.75441692446486,1,1
35.556481670497924,1197.721758699835,51.99690643496535,0,0.5311446325646638,443.1624235690443,1,0
20.697172980930567,923.7724606653162,98.14685862860763,1,0.146375938668157,813.5583019591328,1,1
23.384788156134967,1120.7426481088391,50.15564237199905,0,0.13977166109349448,629.1196157919092,1,1
23.16381499600357,1280.3000693104316,92.25133066797528,1,0.5834154352601241,640.7929353588468,1,0
22.893215961147792,758.2282270758556,91.65240039519327,1,0.9850097478294463,677.9713903570989,1,0
28.106733699845513,886.8125738215189,83.03603316220807,1,0.09625058323772562,584.1533125037173,1,1
29.740714752360248,984.8657854685873,69.44293316689962,1,0.28573142856578126,524.1217095227157,1,1
23.47022784234204,1307.5102638068688,38.400192473182166,0,0.8694591165378875,632.4613793295936,1,0
18.817608567038256,868.3234564119109,67.23802141475488,1,0.07227201225523694,390.76677915639607,1,1
31.372201139244517,881.0992608101985,54.97573789584542,1,0.8758857213669513,217.10739772673583,1,0
24.523294544016586,1095.6281151111616,85.45519232087463,1,0.5242859833747512,644.5993869248647,1,0
33.651609074285844,884.5542548578858,83.06904445477915,0,0.40826677392642585,747.5476211498451,1,0
13.772070512174185,1030.5051765795233,93.74287551608236,1,0.30968056435145586,276.3536121287937,1,0
25.977016106416603,689.6925158063747,31.03811137021955,1,0.2971171581278419,664.38429648318,1,0
34.59303166938104,1442.8659885113193,86.63722517761323,1,0.3058025824494788,836.153142677638,1,0
23.23367932280921,730.4581539381193,95.69234371872682,1,0.8848030809601958,499.5507596485758,1,0
23.87253288332682,935.6494592019583,85.2510314375705,1,0.7237952301747855,336.3995630516507,1,0
26.477558457951694,993.5037928315811,39.11361219092567,1,0.6697230078311506,524.6037347053511,1,0
22.206020905575215,1382.5376268713592,35.68953733886214,1,0.7987491489520008,389.89320635985973,1,0
23.439640339736336,735.0308438134521,31.459166786539058,0,0.257114663004145,376.65397800871966,1,0
23.310924529042985,1396.7408270957503,74.01216580796498,1,0.6180428120817557,586.6368134543085,1,0
21.862896327868135,1151.4353642204046,74.0770856301921,1,0.46006623895795096,179.2541049940209,0,0
31.144282751002798,1083.4190648846493,99.08395999527485,1,0.7824416352001934,211.21421550155458,1,0
27.305390161482176,803.0732625964089,57.8630221872867,1,0.3092561104732855,503.85817607478856,1,1
26.25314116051651,1114.2282484076147,53.23343994282477,1,0.6431786168698957,495.53829221751374,1,0
29.042855034450582,855.30267551604,73.70974490290747,0,0.8822124118173135,568.7109154079872,1,0
23.678220833982664,1253.3322506396826,87.79260707553158,1,0.4021504761949287,875.0450776966777,1,1
21.128980908235498,805.7875941784534,95.57417646661013,1,0.06662208736746145,520.9028072151642,0,0
21.986878476927213,977.3683011087832,86.21869163253271,1,0.5160508223417928,619.6344300669589,1,0
25.008915205523046,888.9453823973657,59.86717864310633,1,0.34597248780702594,304.8934128770736,0,0
19.70394145813549,802.4954075146011,74.44399647184449,1,0.672225380547175,653.5875327033075,1,0
22.498694917066622,1148.263963381583,89.94095287012819,0,0.9510329247486061,394.72182697786445,1,0
22.419416790642828,1107.0917494819266,64.34267818182175,1,0.485608317996847,514.2841665162186,1,1
35.62278114914507,1241.8020397801995,45.16806505937749,1,0.46619023015553385,478.2302749861677,0,0
11.130925300330416,644.0249783583665,41.88064078235111,1,0.6545848001914603,706.5948469828062,1,0
24.101901392971833,1212.8341404682087,30.01104212046397,1,0.10349750359356769,238.00468912500008,1,0
33.62846896407385,1501.0897810713786,80.2766596486899,0,0.25350618892501464,43.352273076992105,1,0
25.60922232066227,909.6717821646106,37.776804619219334,0,0.9189793255003985,457.3134605824151,1,0
28.767087367105464,1379.0297224217938,47.06873697871583,1,0.6699426133637663,593.7062513810248,1,0
25.49913157549884,947.3677455880347,50.85134320659553,1,0.013444043983416254,530.4538751615,1,1
21.663333093917597,725.5180524877386,69.22659020957379,1,0.20462547255901986,746.4408474827823,1,1
13.790420327455434,938.8735115186408,57.857009410703846,1,0.682837266028899,587.4745348359337,1,0
26.027278435181515,1209.6407935350553,77.22717944162133,1,0.7643992025625742,387.230333628028,1,0
21.121966976988045,832.3647035336937,33.89470615300919,1,0.8398595726740419,34.91596917206391,1,0
20.99832296917348,879.9322681987026,38.67574359851076,0,0.2921768033820449,452.53755316095635,1,0
22.50506372010444,1118.707886458638,64.94480524732867,1,0.9310285962775626,705.5918004515596,0,0
33.72430703311747,1000.6120233477146,53.58753514927808,1,0.5529468935778924,421.5904434665771,1,0
37.02418771126986,1116.9245904973482,50.706935392595184,0,0.6965390223878929,505.66405273555284,0,0
26.086039687642003,1047.5659081516671,34.69196553262659,1,0.596738862779908,584.2720508613418,1,0
22.67616388044136,1095.9250639103145,92.7003422323601,1,0.12274005467462046,296.9415251500368,1,1
19.11386791274395,913.5397628380917,78.42730102875356,1,0.9631146593848798,624.6471793277635,1,0
27.342700807730346,1046.3461884060785,38.513270977375456,0,0.12287557989415265,827.4243580003412,1,0
33.91452800032572,814.5253988608133,34.553217041599844,1,0.2548819564111836,465.4373296213187,1,0
23.763298064874217,1257.6867245006777,98.24107734018702,0,0.8136278802229802,274.18711563353963,1,0
13.10501979623388,873.1450566365372,77.68207853076534,0,0.6185969615011014,486.67979459560524,1,0
28.350248359077618,1225.769497509878,59.22192497656191,1,0.838149165376357,55.12317827822625,1,0
29.926998557250247,953.2786078034269,79.12117285290495,1,0.5157361883740449,567.3806527953232,1,0
17.070771798070762,1040.3998021514642,82.94322505361114,1,0.37699323536663487,590.4548755297158,1,1
25.882420918314764,901.0070898218598,84.59735416721455,1,0.9218454995477849,835.1272587691125,0,0
27.256130080680492,796.8009137663942,63.45141139571403,1,0.03625231751479485,461.20104148667497,1,1
24.63446348995531,651.0479224789397,60.09179306873936,1,0.8561302203530459,581.697067629294,1,0
21.04614540457323,788.9351682815081,30.771965898823023,1,0.23081778518778162,327.74237952281976,1,0
30.07968611781778,935.2182293568156,94.85899805992867,1,0.8487363277539678,428.71457589498425,1,0
22.983101270156588,1042.3758357657769,72.23155148722601,1,0.1391966134168856,194.96291266756043,1,1
17.57406918650034,1202.0758626566526,44.22077560329777,1,0.5802189636905405,461.0420757433529,1,0
14.752627571651596,910.8485080406302,94.37223935950057,0,0.888107919011472,438.938169296287,1,0
31.30424759999655,823.6078471465652,94.04523312392075,1,0.4735396468988905,559.8399532177792,1,0
28.083319882355593,711.4570427994574,99.24289150562672,1,0.7465666738033929,375.28062393347216,0,0
25.439867735645844,1096.0127235808209,91.18395941972852,1,0.8046716178555584,516.6690701950183,1,0
22.798626815745983,1276.6389030658686,99.84490714740453,1,0.7364942087167792,433.3239888784669,1,0
22.355007928984364,1253.2660535912578,47.12803316862908,0,0.9253297368745983,433.70012234009715,1,0
19.621316757791945,1141.9865496294474,88.95747096394638,1,0.44683423051992865,516.072465192606,1,1
22.842721777200577,1127.7086634535199,87.61198161570351,1,0.17312543916515577,508.10458846340197,0,0
14.399563924399128,1339.524755941868,46.165825145451365,0,0.047811063702479784,652.2348078103278,1,0
21.31968173265743,1066.416292283362,36.890628430069356,1,0.2464598696375051,475.871393174033,1,0
23.44531241824453,1129.2259352048343,98.55943595743197,1,0.1431975038802421,430.0229301753994,1,1
28.049400235952096,935.8432276296002,50.72171860644272,1,0.5579487414344805,463.8385109825548,1,0
